Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)"
Latin America & Caribbean (IDA & IBRD),,1964,,,,57.4594750321081
Latin America & Caribbean (IDA & IBRD),,1965,,,,57.8783281611941
Latin America & Caribbean (IDA & IBRD),,1966,,,,58.2929484677744
Latin America & Caribbean (IDA & IBRD),,1967,,,,58.708078056655
Latin America & Caribbean (IDA & IBRD),,1968,,,,59.1280885851966
Latin America & Caribbean (IDA & IBRD),,1969,,,,59.5536094599644
Latin America & Caribbean (IDA & IBRD),,1970,,,,59.982125192159
Latin America & Caribbean (IDA & IBRD),,1971,,,,60.4102112356346
Latin America & Caribbean (IDA & IBRD),,1972,,,,60.8310128933895
Latin America & Caribbean (IDA & IBRD),,1973,,,,61.2407770158864
Latin America & Caribbean (IDA & IBRD),,1974,,,,61.6389070497645
Latin America & Caribbean (IDA & IBRD),,1975,,,,62.0264987925747
Latin America & Caribbean (IDA & IBRD),,1976,,,,62.4076414682232
Latin America & Caribbean (IDA & IBRD),,1977,,,,62.7864241855582
Latin America & Caribbean (IDA & IBRD),,1978,,,,63.1665454970405
Latin America & Caribbean (IDA & IBRD),,1979,,,,63.5491613613281
Latin America & Caribbean (IDA & IBRD),,1980,,,,63.9331179321454
Latin America & Caribbean (IDA & IBRD),,1981,,,,64.3161241604191
Latin America & Caribbean (IDA & IBRD),,1982,,,,64.6959732512168
Latin America & Caribbean (IDA & IBRD),,1983,,,,65.0672707713339
Latin America & Caribbean (IDA & IBRD),,1984,,,,65.433614879367
Latin America & Caribbean (IDA & IBRD),,1985,,,,65.7935790365887
Latin America & Caribbean (IDA & IBRD),,1986,,,,66.1479924784394
Latin America & Caribbean (IDA & IBRD),,1987,,,,66.4993693051243
Latin America & Caribbean (IDA & IBRD),,1988,,,,66.8488022398356
Latin America & Caribbean (IDA & IBRD),,1989,,,,67.2002647451492
Latin America & Caribbean (IDA & IBRD),,1990,,,,67.5580997210711
Latin America & Caribbean (IDA & IBRD),,1991,,,,67.9263474524817
Latin America & Caribbean (IDA & IBRD),,1992,,,,68.3067890428821
Latin America & Caribbean (IDA & IBRD),,1993,,,,68.6956347091491
Latin America & Caribbean (IDA & IBRD),,1994,,,,69.0934326732376
Latin America & Caribbean (IDA & IBRD),,1995,,,429.70121652709,69.4947377753208
Latin America & Caribbean (IDA & IBRD),,1996,,,445.53765720571,69.8945900151559
Latin America & Caribbean (IDA & IBRD),,1997,,,471.939114755685,70.2879846613911
Latin America & Caribbean (IDA & IBRD),,1998,,,482.673106101815,70.6674229096704
Latin America & Caribbean (IDA & IBRD),,1999,,,506.279722046557,71.0311080088183
Latin America & Caribbean (IDA & IBRD),,2000,,,520.661700835941,71.375511022126
Latin America & Caribbean (IDA & IBRD),,2001,,,546.087515798936,71.6992854126911
Latin America & Caribbean (IDA & IBRD),,2002,,,543.979701726792,72.0052497802913
Latin America & Caribbean (IDA & IBRD),,2003,,,570.168690082802,72.2951309310529
Latin America & Caribbean (IDA & IBRD),,2004,,,614.207552543281,72.5725320765456
Latin America & Caribbean (IDA & IBRD),,2005,,,702.571987832724,72.8398034614647
Latin America & Caribbean (IDA & IBRD),,2006,,,757.613043015297,73.09968836259
Latin America & Caribbean (IDA & IBRD),,2007,,,816.31886104449,73.3547130672098
Latin America & Caribbean (IDA & IBRD),,2008,,,858.511150896266,73.6059272738626
Latin America & Caribbean (IDA & IBRD),,2009,,,927.049777179119,73.8548687337662
Latin America & Caribbean (IDA & IBRD),,2010,,,936.544832059823,74.1000758935396
Latin America & Caribbean (IDA & IBRD),,2011,,,965.281612347469,74.3411525494076
Latin America & Caribbean (IDA & IBRD),,2012,,,1007.76403187975,74.5752180030267
Latin America & Caribbean (IDA & IBRD),,2013,,,1058.60191041972,74.8011587528223
Latin America & Caribbean (IDA & IBRD),,2014,,,1083.66674769307,75.0196860686888
Latin America & Caribbean (IDA & IBRD),,2015,,,,75.2312010700719
Latin America & Caribbean (IDA & IBRD),,2016,,,,75.4373989608739
Latin America & Caribbean (excluding high income),,1960,,,,54.6009231598976
Latin America & Caribbean (excluding high income),,1961,,,,55.1511806901478
Latin America & Caribbean (excluding high income),,1962,,,,55.6822258375895
Latin America & Caribbean (excluding high income),,1963,,,,56.1932581470476
Latin America & Caribbean (excluding high income),,1964,,,,56.6845516557508
Latin America & Caribbean (excluding high income),,1965,,,,57.160198003944
Latin America & Caribbean (excluding high income),,1966,,,,57.6255379474971
Latin America & Caribbean (excluding high income),,1967,,,,58.0849847984207
Latin America & Caribbean (excluding high income),,1968,,,,58.5429463531806
Latin America & Caribbean (excluding high income),,1969,,,,58.9997962338844
Latin America & Caribbean (excluding high income),,1970,,,,59.4532454983032
Latin America & Caribbean (excluding high income),,1971,,,,59.9004681571035
Latin America & Caribbean (excluding high income),,1972,,,,60.3355223490861
Latin America & Caribbean (excluding high income),,1973,,,,60.7558710896726
Latin America & Caribbean (excluding high income),,1974,,,,61.1613626620259
Latin America & Caribbean (excluding high income),,1975,,,,61.5535240641398
Latin America & Caribbean (excluding high income),,1976,,,,61.9365383805121
Latin America & Caribbean (excluding high income),,1977,,,,62.3149054880761
Latin America & Caribbean (excluding high income),,1978,,,,62.6926797175959
Latin America & Caribbean (excluding high income),,1979,,,,63.0719435243535
Latin America & Caribbean (excluding high income),,1980,,,,63.4527296810758
Latin America & Caribbean (excluding high income),,1981,,,,63.8338716064599
Latin America & Caribbean (excluding high income),,1982,,,,64.2140872941676
Latin America & Caribbean (excluding high income),,1983,,,,64.5873019270077
Latin America & Caribbean (excluding high income),,1984,,,,64.9586867912728
Latin America & Caribbean (excluding high income),,1985,,,,65.325688096927
Latin America & Caribbean (excluding high income),,1986,,,,65.6883317907646
Latin America & Caribbean (excluding high income),,1987,,,,66.0481359409574
Latin America & Caribbean (excluding high income),,1988,,,,66.4048071175458
Latin America & Caribbean (excluding high income),,1989,,,,66.7629242592258
Latin America & Caribbean (excluding high income),,1990,,,,67.1272015397684
Latin America & Caribbean (excluding high income),,1991,,,,67.5030274067513
Latin America & Caribbean (excluding high income),,1992,,,,67.8932496855926
Latin America & Caribbean (excluding high income),,1993,,,,68.294230439944
Latin America & Caribbean (excluding high income),,1994,,,,68.7068912237003
Latin America & Caribbean (excluding high income),,1995,,,424.211262839069,69.1250271356365
Latin America & Caribbean (excluding high income),,1996,,,439.852671518823,69.54257866395
Latin America & Caribbean (excluding high income),,1997,,,467.072707603746,69.953403040644
Latin America & Caribbean (excluding high income),,1998,,,476.088850368943,70.3487203359703
Latin America & Caribbean (excluding high income),,1999,,,501.532172323397,70.7267405679957
Latin America & Caribbean (excluding high income),,2000,,,516.211396085044,71.0840676462609
Latin America & Caribbean (excluding high income),,2001,,,542.166273254801,71.4197534293778
Latin America & Caribbean (excluding high income),,2002,,,540.428378726848,71.737694213926
Latin America & Caribbean (excluding high income),,2003,,,563.556217374572,72.0396247757775
Latin America & Caribbean (excluding high income),,2004,,,604.553758265734,72.329628220529
Latin America & Caribbean (excluding high income),,2005,,,703.460024207835,72.6096942203558
Latin America & Caribbean (excluding high income),,2006,,,754.170311021873,72.8822031414918
Latin America & Caribbean (excluding high income),,2007,,,823.535743753339,73.1490195727958
Latin America & Caribbean (excluding high income),,2008,,,867.459755616461,73.4108657304912
Latin America & Caribbean (excluding high income),,2009,,,937.097542469415,73.6692339651193
Latin America & Caribbean (excluding high income),,2010,,,940.328258539599,73.9224147133129
Latin America & Caribbean (excluding high income),,2011,,,967.67593536392,74.1701151987694
Latin America & Caribbean (excluding high income),,2012,,,1000.27405980075,74.4097324494745
Latin America & Caribbean (excluding high income),,2013,,,1053.14094331855,74.6403948358198
Latin America & Caribbean (excluding high income),,2014,,,1084.93380090095,74.8628564002532
Latin America & Caribbean (excluding high income),,2015,,,,75.0776424083584
Latin America & Caribbean (excluding high income),,2016,,,,75.2866736438754
Least developed countries: UN classification,,1960,,,,40.2357261875548
Least developed countries: UN classification,,1961,,,,40.7106147912187
Least developed countries: UN classification,,1962,,,,41.1947721472741
Least developed countries: UN classification,,1963,,,,41.6868984747927
Least developed countries: UN classification,,1964,,,,42.181012946146
Least developed countries: UN classification,,1965,,,,42.6567528991085
Least developed countries: UN classification,,1966,,,,43.0892705495047
Least developed countries: UN classification,,1967,,,,43.4624665318651
Least developed countries: UN classification,,1968,,,,43.7695858475568
Least developed countries: UN classification,,1969,,,,44.0162405846723
Least developed countries: UN classification,,1970,,,,44.2233138287275
Least developed countries: UN classification,,1971,,,,44.4224067439498
Least developed countries: UN classification,,1972,,,,44.6462694196184
Least developed countries: UN classification,,1973,,,,44.9195269846938
Least developed countries: UN classification,,1974,,,,45.2562445543443
Least developed countries: UN classification,,1975,,,,45.6632131599328
Least developed countries: UN classification,,1976,,,,46.1371782765384
Least developed countries: UN classification,,1977,,,,46.6533265954462
Least developed countries: UN classification,,1978,,,,47.1809758559507
Least developed countries: UN classification,,1979,,,,47.6949380477136
Least developed countries: UN classification,,1980,,,,48.1799894954183
Least developed countries: UN classification,,1981,,,,48.6337183849688
Least developed countries: UN classification,,1982,,,,49.0670428854878
Least developed countries: UN classification,,1983,,,,49.4862579235407
Least developed countries: UN classification,,1984,,,,49.8914620698693
Least developed countries: UN classification,,1985,,,,50.2741571128765
Least developed countries: UN classification,,1986,,,,50.6232656200868
Least developed countries: UN classification,,1987,,,,50.9357454952627
Least developed countries: UN classification,,1988,,,,51.2141093221599
Least developed countries: UN classification,,1989,,,,51.4693263198252
Least developed countries: UN classification,,1990,,,,51.7209722022559
Least developed countries: UN classification,,1991,,,,51.9931100742219
Least developed countries: UN classification,,1992,,,,52.3003510589747
Least developed countries: UN classification,,1993,,,,52.645822667624
Least developed countries: UN classification,,1994,,,,53.0226691634282
Least developed countries: UN classification,,1995,,,37.997030466421,53.4244667702266
Least developed countries: UN classification,,1996,,,38.8489370769013,53.8482383950003
Least developed countries: UN classification,,1997,,,39.1255790826663,54.2914854321821
Least developed countries: UN classification,,1998,,,42.2609352109662,54.7519572260649
Least developed countries: UN classification,,1999,,,43.0021196673791,55.2300304489573
Least developed countries: UN classification,,2000,,,43.7153577272548,55.729413039882
Least developed countries: UN classification,,2001,,,49.3042254546866,56.2571021273505
Least developed countries: UN classification,,2002,,,52.7335744199797,56.8177628119103
Least developed countries: UN classification,,2003,,,58.0881915314036,57.4102877448907
Least developed countries: UN classification,,2004,,,63.0559336697778,58.0291932082017
Least developed countries: UN classification,,2005,,,67.6455138653627,58.6664864871333
Least developed countries: UN classification,,2006,,,77.2412857565768,59.3139136878378
Least developed countries: UN classification,,2007,,,79.2255110997532,59.9596192673043
Least developed countries: UN classification,,2008,,,88.4000631503453,60.5919570539325
Least developed countries: UN classification,,2009,,,94.4761931352827,61.2019289409397
Least developed countries: UN classification,,2010,,,99.668782088825,61.7791981413611
Least developed countries: UN classification,,2011,,,102.456144624422,62.3168705571668
Least developed countries: UN classification,,2012,,,104.441536158155,62.815987448887
Least developed countries: UN classification,,2013,,,108.85142738424,63.2776503796616
Least developed countries: UN classification,,2014,,,111.291416711143,63.7017169572641
Least developed countries: UN classification,,2015,,,,64.0895866544639
Least developed countries: UN classification,,2016,,,,64.4451978135641
Low & middle income,,1960,,,,47.0940384627115
Low & middle income,,1961,,,,47.6188476831215
Low & middle income,,1962,,,,48.2253296190508
Low & middle income,,1963,,,,48.9406679041605
Low & middle income,,1964,,,,49.7704046128324
Low & middle income,,1965,,,,50.681649777279
Low & middle income,,1966,,,,51.6278201141743
Low & middle income,,1967,,,,52.5599962345828
Low & middle income,,1968,,,,53.4389152063392
Low & middle income,,1969,,,,54.2349249406552
Low & middle income,,1970,,,,54.9649305406358
Low & middle income,,1971,,,,55.6172781813643
Low & middle income,,1972,,,,56.2057717063584
Low & middle income,,1973,,,,56.779720984495
Low & middle income,,1974,,,,57.3352782725009
Low & middle income,,1975,,,,57.8416900130803
Low & middle income,,1976,,,,58.3426091369794
Low & middle income,,1977,,,,58.8149455353157
Low & middle income,,1978,,,,59.2588206843693
Low & middle income,,1979,,,,59.6555745900144
Low & middle income,,1980,,,,60.0354874444457
Low & middle income,,1981,,,,60.3971443741171
Low & middle income,,1982,,,,60.7477346923954
Low & middle income,,1983,,,,61.0602420984791
Low & middle income,,1984,,,,61.3481774411058
Low & middle income,,1985,,,,61.6666783613973
Low & middle income,,1986,,,,62.011001646968
Low & middle income,,1987,,,,62.291945262106
Low & middle income,,1988,,,,62.5535371626175
Low & middle income,,1989,,,,62.795277543769
Low & middle income,,1990,,,,63.0249811794047
Low & middle income,,1991,,,,63.2456854371385
Low & middle income,,1992,,,,63.4126230724514
Low & middle income,,1993,,,,63.5703333648225
Low & middle income,,1994,,,,63.784944104264
Low & middle income,,1995,,,130.964532764765,64.0310270639544
Low & middle income,,1996,,,139.528021655201,64.3233531886371
Low & middle income,,1997,,,153.332484038041,64.6391305394826
Low & middle income,,1998,,,159.29547107292,64.9346918649654
Low & middle income,,1999,,,166.986654561417,65.206664961589
Low & middle income,,2000,,,176.328182041798,65.5077877778226
Low & middle income,,2001,,,190.617573603401,65.8227192955064
Low & middle income,,2002,,,201.391282153979,66.1324996838922
Low & middle income,,2003,,,218.312532033577,66.4540098680337
Low & middle income,,2004,,,236.059637492304,66.7919943343968
Low & middle income,,2005,,,264.863740990561,67.1164698477811
Low & middle income,,2006,,,291.230714573841,67.475602825923
Low & middle income,,2007,,,320.359402997048,67.8243331744982
Low & middle income,,2008,,,355.104241814452,68.1536334893591
Low & middle income,,2009,,,397.744784197139,68.4975864346236
Low & middle income,,2010,,,406.37478986147,68.8087189393515
Low & middle income,,2011,,,432.393123662943,69.1236802268442
Low & middle income,,2012,,,465.921069487072,69.4062791263274
Low & middle income,,2013,,,499.179183797208,69.6771911735369
Low & middle income,,2014,,,529.478929056966,69.9186749839553
Low & middle income,,2015,,,,70.1491181831682
Low & middle income,,2016,,,,70.3668241627114
Low income,,1960,,,,39.5148600822972
Low income,,1961,,,,39.9290486269794
Low income,,1962,,,,40.3453441388035
Low income,,1963,,,,40.7721475971956
Low income,,1964,,,,41.2154914590699
Low income,,1965,,,,41.6774811678202
Low income,,1966,,,,42.1558423512625
Low income,,1967,,,,42.6423214156958
Low income,,1968,,,,43.1299362804096
Low income,,1969,,,,43.6138629999692
Low income,,1970,,,,44.0918687596568
Low income,,1971,,,,44.5638150964943
Low income,,1972,,,,45.0303790020569
Low income,,1973,,,,45.4891908602416
Low income,,1974,,,,45.9379691944547
Low income,,1975,,,,46.3720104282372
Low income,,1976,,,,46.7873359653547
Low income,,1977,,,,47.1840834347005
Low income,,1978,,,,47.5653830977437
Low income,,1979,,,,47.9352411390812
Low income,,1980,,,,48.2997359462267
Low income,,1981,,,,48.6643876923438
Low income,,1982,,,,49.0305681422342
Low income,,1983,,,,49.3954848056351
Low income,,1984,,,,49.7526773115215
Low income,,1985,,,,50.0880313055971
Low income,,1986,,,,50.3841931252025
Low income,,1987,,,,50.6295867000752
Low income,,1988,,,,50.8200264992821
Low income,,1989,,,,50.9655506926681
Low income,,1990,,,,51.0846342417241
Low income,,1991,,,,51.201539137836
Low income,,1992,,,,51.3365265955975
Low income,,1993,,,,51.4969262498653
Low income,,1994,,,,51.6774005656579
Low income,,1995,,,31.8771892686411,51.8801441222564
Low income,,1996,,,33.0587336709258,52.1161786159361
Low income,,1997,,,34.6426549817082,52.3967452886324
Low income,,1998,,,36.8967202023967,52.7296661077268
Low income,,1999,,,38.2866968353094,53.12049369516
Low income,,2000,,,41.9398023016559,53.5737272044774
Low income,,2001,,,44.8862219617746,54.092204058846
Low income,,2002,,,49.1188397096994,54.6703809248671
Low income,,2003,,,51.497004672509,55.2997825999615
Low income,,2004,,,55.8409846667617,55.9706107053076
Low income,,2005,,,59.4922313656563,56.6693443096383
Low income,,2006,,,66.6767231599758,57.3825408106057
Low income,,2007,,,66.2019862224663,58.0936442114421
Low income,,2008,,,69.7284700420847,58.7845295838932
Low income,,2009,,,73.9938626390214,59.439901236278
Low income,,2010,,,84.5574750665894,60.0500259762707
Low income,,2011,,,88.74047592426,60.6128024328675
Low income,,2012,,,86.416651071259,61.1370118051692
Low income,,2013,,,88.0821482203003,61.6298426973199
Low income,,2014,,,92.0160834718171,62.0930431666333
Low income,,2015,,,,62.5278654126279
Low income,,2016,,,,62.9354735127997
Lower middle income,,1960,,,,45.4803743771465
Lower middle income,,1961,,,,46.0815789998323
Lower middle income,,1962,,,,46.677344273122
Lower middle income,,1963,,,,47.2681433988091
Lower middle income,,1964,,,,47.8518782353065
Lower middle income,,1965,,,,48.4197905551691
Lower middle income,,1966,,,,48.9617202794276
Lower middle income,,1967,,,,49.4713130661775
Lower middle income,,1968,,,,49.947155041424
Lower middle income,,1969,,,,50.3944332278093
Lower middle income,,1970,,,,50.8265133930907
Lower middle income,,1971,,,,51.2614157161901
Lower middle income,,1972,,,,51.71441158533
Lower middle income,,1973,,,,52.1948493890808
Lower middle income,,1974,,,,52.7032727091248
Lower middle income,,1975,,,,53.2361504607897
Lower middle income,,1976,,,,53.7833910341503
Lower middle income,,1977,,,,54.3285493476011
Lower middle income,,1978,,,,54.8549071358132
Lower middle income,,1979,,,,55.3519888323203
Lower middle income,,1980,,,,55.8121422310812
Lower middle income,,1981,,,,56.2445782426329
Lower middle income,,1982,,,,56.6364262493571
Lower middle income,,1983,,,,57.007181553217
Lower middle income,,1984,,,,57.3618352935471
Lower middle income,,1985,,,,57.7041305814892
Lower middle income,,1986,,,,58.0400973414598
Lower middle income,,1987,,,,58.3891920706284
Lower middle income,,1988,,,,58.7216868862794
Lower middle income,,1989,,,,59.0656209879487
Lower middle income,,1990,,,,59.4087457838064
Lower middle income,,1991,,,,59.7256442016779
Lower middle income,,1992,,,,60.0822291662065
Lower middle income,,1993,,,,60.4133139441183
Lower middle income,,1994,,,,60.7379217164681
Lower middle income,,1995,,,80.4822969761013,61.0570097280763
Lower middle income,,1996,,,84.860892247991,61.3827870450061
Lower middle income,,1997,,,90.2975088433517,61.7157763693393
Lower middle income,,1998,,,94.8069849841006,62.048428522314
Lower middle income,,1999,,,97.023108423899,62.366938146474
Lower middle income,,2000,,,100.683265756418,62.6708877043104
Lower middle income,,2001,,,111.525750411946,62.9961993048126
Lower middle income,,2002,,,114.559977329239,63.3177638275614
Lower middle income,,2003,,,128.080825841902,63.6487155741752
Lower middle income,,2004,,,137.719905395512,63.9897744468645
Lower middle income,,2005,,,152.743439336477,64.3364536175251
Lower middle income,,2006,,,166.347197090588,64.6984217446825
Lower middle income,,2007,,,184.666317143426,65.0668844081296
Lower middle income,,2008,,,192.549124839662,65.4337907713218
Lower middle income,,2009,,,206.749891147802,65.8124165630166
Lower middle income,,2010,,,205.95980188723,66.1807943230881
Lower middle income,,2011,,,219.934815834625,66.5226218606555
Lower middle income,,2012,,,235.972528938799,66.8371695020695
Lower middle income,,2013,,,256.020686294676,67.1313969626416
Lower middle income,,2014,,,271.862709455291,67.3996051362059
Lower middle income,,2015,,,,67.6473864012714
Lower middle income,,2016,,,,67.8822078977277
Middle East & North Africa,,1960,,,,46.6961255720296
Middle East & North Africa,,1961,,,,47.784972482172
Middle East & North Africa,,1962,,,,48.3739503149826
Middle East & North Africa,,1963,,,,48.464850428852
Middle East & North Africa,,1964,,,,49.0585279064656
Middle East & North Africa,,1965,,,,49.6522723120093
Middle East & North Africa,,1966,,,,50.7060640713999
Middle East & North Africa,,1967,,,,51.2613618221104
Middle East & North Africa,,1968,,,,51.8049173872822
Middle East & North Africa,,1969,,,,52.3544887908127
Middle East & North Africa,,1970,,,,52.9266132077517
Middle East & North Africa,,1971,,,,53.5369881910702
Middle East & North Africa,,1972,,,,54.1627163342096
Middle East & North Africa,,1973,,,,54.859190358375
Middle East & North Africa,,1974,,,,55.5643277051418
Middle East & North Africa,,1975,,,,56.2678031696272
Middle East & North Africa,,1976,,,,56.9290451401483
Middle East & North Africa,,1977,,,,57.4901925978014
Middle East & North Africa,,1978,,,,57.9681098160716
Middle East & North Africa,,1979,,,,58.3734721872268
Middle East & North Africa,,1980,,,,58.7453938418689
Middle East & North Africa,,1981,,,,59.1410490146722
Middle East & North Africa,,1982,,,,59.6041023508569
Middle East & North Africa,,1983,,,,60.188557236788
Middle East & North Africa,,1984,,,,60.8884248068402
Middle East & North Africa,,1985,,,,61.6929422021007
Middle East & North Africa,,1986,,,,62.5505954881149
Middle East & North Africa,,1987,,,,63.4281704347937
Middle East & North Africa,,1988,,,,64.2450337727598
Middle East & North Africa,,1989,,,,65.046210287987
Middle East & North Africa,,1990,,,,65.7548049821341
Middle East & North Africa,,1991,,,,66.3578118654683
Middle East & North Africa,,1992,,,,66.837911843295
Middle East & North Africa,,1993,,,,67.327139866339
Middle East & North Africa,,1994,,,,67.7634825762121
Middle East & North Africa,,1995,,,339.536601671111,68.1836587492585
Middle East & North Africa,,1996,,,353.012389078653,68.5550656818562
Middle East & North Africa,,1997,,,383.954045611911,68.8859335067314
Middle East & North Africa,,1998,,,420.68949159312,69.1994339446329
Middle East & North Africa,,1999,,,438.239603409999,69.5046331610513
Middle East & North Africa,,2000,,,455.875874903865,69.7955532072658
Middle East & North Africa,,2001,,,507.330332148545,70.0793075704126
Middle East & North Africa,,2002,,,536.663577661851,70.3442224213871
Middle East & North Africa,,2003,,,517.422215861028,70.6035118462185
Middle East & North Africa,,2004,,,544.705519156768,70.8649573170077
Middle East & North Africa,,2005,,,562.30691281507,71.1119383406365
Middle East & North Africa,,2006,,,589.198417355237,71.3633866283478
Middle East & North Africa,,2007,,,625.624085479717,71.5989716185062
Middle East & North Africa,,2008,,,649.005791697452,71.8339535789692
Middle East & North Africa,,2009,,,817.701476527948,72.0600866040711
Middle East & North Africa,,2010,,,806.367811521046,72.2717696079666
Middle East & North Africa,,2011,,,817.453819520082,72.4739693721583
Middle East & North Africa,,2012,,,875.491506419412,72.6754926414208
Middle East & North Africa,,2013,,,904.917954003271,72.8849023505286
Middle East & North Africa,,2014,,,957.065195802413,73.0877371857513
Middle East & North Africa,,2015,,,,73.2857581521174
Middle East & North Africa,,2016,,,,73.4917998008008
Middle East & North Africa (IDA & IBRD),,1960,,,,46.6316434808415
Middle East & North Africa (IDA & IBRD),,1961,,,,47.2212607698649
Middle East & North Africa (IDA & IBRD),,1962,,,,47.8076039450309
Middle East & North Africa (IDA & IBRD),,1963,,,,48.3941859013758
Middle East & North Africa (IDA & IBRD),,1964,,,,48.9834233572063
Middle East & North Africa (IDA & IBRD),,1965,,,,49.5709643829269
Middle East & North Africa (IDA & IBRD),,1966,,,,50.1496425730307
Middle East & North Africa (IDA & IBRD),,1967,,,,50.7140141761342
Middle East & North Africa (IDA & IBRD),,1968,,,,51.2652490551905
Middle East & North Africa (IDA & IBRD),,1969,,,,51.8080930116037
Middle East & North Africa (IDA & IBRD),,1970,,,,52.3601623420991
Middle East & North Africa (IDA & IBRD),,1971,,,,52.9440837276684
Middle East & North Africa (IDA & IBRD),,1972,,,,53.5708076100299
Middle East & North Africa (IDA & IBRD),,1973,,,,54.2372211688274
Middle East & North Africa (IDA & IBRD),,1974,,,,54.931852734486
Middle East & North Africa (IDA & IBRD),,1975,,,,55.6174065971931
Middle East & North Africa (IDA & IBRD),,1976,,,,56.2454847085152
Middle East & North Africa (IDA & IBRD),,1977,,,,56.7863286073223
Middle East & North Africa (IDA & IBRD),,1978,,,,57.2315468222993
Middle East & North Africa (IDA & IBRD),,1979,,,,57.596047802648
Middle East & North Africa (IDA & IBRD),,1980,,,,57.9249961283021
Middle East & North Africa (IDA & IBRD),,1981,,,,58.2842900014332
Middle East & North Africa (IDA & IBRD),,1982,,,,58.7334423049359
Middle East & North Africa (IDA & IBRD),,1983,,,,59.309807844696
Middle East & North Africa (IDA & IBRD),,1984,,,,60.0206907402034
Middle East & North Africa (IDA & IBRD),,1985,,,,60.8500340861286
Middle East & North Africa (IDA & IBRD),,1986,,,,61.7582406268182
Middle East & North Africa (IDA & IBRD),,1987,,,,62.6819278069047
Middle East & North Africa (IDA & IBRD),,1988,,,,63.5659064273248
Middle East & North Africa (IDA & IBRD),,1989,,,,64.3816304393292
Middle East & North Africa (IDA & IBRD),,1990,,,,65.1069746056768
Middle East & North Africa (IDA & IBRD),,1991,,,,65.736124257846
Middle East & North Africa (IDA & IBRD),,1992,,,,66.2883402175762
Middle East & North Africa (IDA & IBRD),,1993,,,,66.7832486323878
Middle East & North Africa (IDA & IBRD),,1994,,,,67.2290711304724
Middle East & North Africa (IDA & IBRD),,1995,,,234.814594317564,67.6332676300691
Middle East & North Africa (IDA & IBRD),,1996,,,247.126369581114,68.0021271612947
Middle East & North Africa (IDA & IBRD),,1997,,,272.676651034983,68.3419385294595
Middle East & North Africa (IDA & IBRD),,1998,,,296.88741563877,68.6592687846681
Middle East & North Africa (IDA & IBRD),,1999,,,307.019227222435,68.9599373884833
Middle East & North Africa (IDA & IBRD),,2000,,,323.741493257673,69.2496281846181
Middle East & North Africa (IDA & IBRD),,2001,,,364.313752583094,69.5315621703365
Middle East & North Africa (IDA & IBRD),,2002,,,398.921808503957,69.8060151724923
Middle East & North Africa (IDA & IBRD),,2003,,,385.597044032244,70.0732976144691
Middle East & North Africa (IDA & IBRD),,2004,,,417.373895813594,70.3360420080522
Middle East & North Africa (IDA & IBRD),,2005,,,438.035634906246,70.5941063658111
Middle East & North Africa (IDA & IBRD),,2006,,,455.254458632625,70.8466959542065
Middle East & North Africa (IDA & IBRD),,2007,,,484.721675853065,71.0894759777659
Middle East & North Africa (IDA & IBRD),,2008,,,521.646800562548,71.3198855696667
Middle East & North Africa (IDA & IBRD),,2009,,,640.459901578471,71.537988395773
Middle East & North Africa (IDA & IBRD),,2010,,,653.50239141898,71.7468881033032
Middle East & North Africa (IDA & IBRD),,2011,,,649.764622445502,71.951730832412
Middle East & North Africa (IDA & IBRD),,2012,,,690.766629818582,72.1568690009103
Middle East & North Africa (IDA & IBRD),,2013,,,692.887212132717,72.3645674110061
Middle East & North Africa (IDA & IBRD),,2014,,,710.910707027234,72.5722434333651
Middle East & North Africa (IDA & IBRD),,2015,,,,72.7794841406427
Middle East & North Africa (IDA & IBRD),,2016,,,,72.9859888575887
Middle East & North Africa (excluding high income),,1960,,,,46.6316434808415
Middle East & North Africa (excluding high income),,1961,,,,47.2212607698649
Middle East & North Africa (excluding high income),,1962,,,,47.8076039450309
Middle East & North Africa (excluding high income),,1963,,,,48.3941859013758
Middle East & North Africa (excluding high income),,1964,,,,48.9834233572063
Middle East & North Africa (excluding high income),,1965,,,,49.5709643829269
Middle East & North Africa (excluding high income),,1966,,,,50.1496425730307
Middle East & North Africa (excluding high income),,1967,,,,50.7140141761342
Middle East & North Africa (excluding high income),,1968,,,,51.2652490551905
Middle East & North Africa (excluding high income),,1969,,,,51.8080930116037
Middle East & North Africa (excluding high income),,1970,,,,52.3601623420991
Middle East & North Africa (excluding high income),,1971,,,,52.9440837276684
Middle East & North Africa (excluding high income),,1972,,,,53.5708076100299
Middle East & North Africa (excluding high income),,1973,,,,54.2372211688273
Middle East & North Africa (excluding high income),,1974,,,,54.931852734486
Middle East & North Africa (excluding high income),,1975,,,,55.6174065971932
Middle East & North Africa (excluding high income),,1976,,,,56.2454847085152
Middle East & North Africa (excluding high income),,1977,,,,56.7863286073223
Middle East & North Africa (excluding high income),,1978,,,,57.2315468222993
Middle East & North Africa (excluding high income),,1979,,,,57.596047802648
Middle East & North Africa (excluding high income),,1980,,,,57.9249961283021
Middle East & North Africa (excluding high income),,1981,,,,58.2842900014332
Middle East & North Africa (excluding high income),,1982,,,,58.7334423049359
Middle East & North Africa (excluding high income),,1983,,,,59.309807844696
Middle East & North Africa (excluding high income),,1984,,,,60.0206907402034
