Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"Health expenditure per capita, PPP (constant 2011 international $)","Life expectancy at birth, total (years)",Region And Year,,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),,,,,,,,,,,,,Entity,Code,Year,"Total population (Gapminder, HYDE & UN)",Continent,"GDP per capita, PPP (constant 2011 international $)",Diabetes prevalence (% of population ages 20 to 79),Region and year
South Asia,,1981,,,,54.4720210734968,South Asia1981,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1982,,,,54.8903318374756,South Asia1982,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1983,,,,55.2865614936639,South Asia1983,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1984,,,,55.6696332457308,South Asia1984,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1985,,,,56.0499834803622,South Asia1985,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1986,,,,56.4407617578084,South Asia1986,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1987,,,,56.8468942159691,South Asia1987,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1988,,,,57.2736353176451,South Asia1988,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1989,,,,57.7219632477894,South Asia1989,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1990,,,,58.191486661581,South Asia1990,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1991,,,,58.6786066984053,South Asia1991,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1992,,,,59.1742276673268,South Asia1992,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1993,,,,59.6694331833226,South Asia1993,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1994,,,,60.1604122239743,South Asia1994,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1995,,,60.2650436249174,60.6425788538661,South Asia1995,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1996,,,62.8262045280091,61.1128485125584,South Asia1996,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1997,,,68.7106430803097,61.570088137341,South Asia1997,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1998,,,73.6541412948539,62.0155923176471,South Asia1998,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,1999,,,75.3248756785477,62.4476908971906,South Asia1999,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2000,,,80.3975357632853,62.8652218301737,South Asia2000,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2001,,,87.715570477431,63.271606701599,South Asia2001,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2002,,,89.7538626759797,63.6694470171634,South Asia2002,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2003,,,94.2051632047117,64.0614329425638,South Asia2003,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2004,,,101.121590912027,64.4513170221394,South Asia2004,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2005,,,114.400522753512,64.8423033366327,South Asia2005,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2006,,,126.405250884703,65.2371142333509,South Asia2006,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2007,,,138.289179000808,65.6364625231213,South Asia2007,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2008,,,147.41242691419,66.0371485828198,South Asia2008,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2009,,,157.804328244661,66.4365292656335,South Asia2009,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2010,,,169.444000928789,66.8267569031017,South Asia2010,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2011,,,182.864646003139,67.2011962411029,South Asia2011,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2012,,,193.533989104593,67.5537216461953,South Asia2012,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2013,,,211.975873243065,67.8811450205299,South Asia2013,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2014,,,233.468349063678,68.1810815941811,South Asia2014,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2015,,,,68.4565258804813,South Asia2015,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia,,2016,,,,68.710533053122,South Asia2016,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1960,,,,41.9539025639737,South Asia (IDA & IBRD)1960,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1961,,,,42.5936571252509,South Asia (IDA & IBRD)1961,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1962,,,,43.2365527869596,South Asia (IDA & IBRD)1962,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1963,,,,43.8833834173156,South Asia (IDA & IBRD)1963,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1964,,,,44.5318721108674,South Asia (IDA & IBRD)1964,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1965,,,,45.174545724446,South Asia (IDA & IBRD)1965,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1966,,,,45.8028439831529,South Asia (IDA & IBRD)1966,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1967,,,,46.4099766122955,South Asia (IDA & IBRD)1967,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1968,,,,46.9931743138624,South Asia (IDA & IBRD)1968,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1969,,,,47.5556345728019,South Asia (IDA & IBRD)1969,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1970,,,,48.1096261476058,South Asia (IDA & IBRD)1970,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1971,,,,48.6718013818554,South Asia (IDA & IBRD)1971,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1972,,,,49.2549245824011,South Asia (IDA & IBRD)1972,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1973,,,,49.8647424295837,South Asia (IDA & IBRD)1973,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1974,,,,50.4961990141961,South Asia (IDA & IBRD)1974,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1975,,,,51.1394610379148,South Asia (IDA & IBRD)1975,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1976,,,,51.7779706012972,South Asia (IDA & IBRD)1976,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1977,,,,52.3955497152669,South Asia (IDA & IBRD)1977,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1978,,,,52.9785061950392,South Asia (IDA & IBRD)1978,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1979,,,,53.5211920680223,South Asia (IDA & IBRD)1979,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1980,,,,54.0189647719809,South Asia (IDA & IBRD)1980,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1981,,,,54.4720210734968,South Asia (IDA & IBRD)1981,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1982,,,,54.8903318374756,South Asia (IDA & IBRD)1982,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1983,,,,55.2865614936639,South Asia (IDA & IBRD)1983,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1984,,,,55.6696332457308,South Asia (IDA & IBRD)1984,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1985,,,,56.0499834803622,South Asia (IDA & IBRD)1985,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1986,,,,56.4407617578084,South Asia (IDA & IBRD)1986,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1987,,,,56.8468942159691,South Asia (IDA & IBRD)1987,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1988,,,,57.2736353176452,South Asia (IDA & IBRD)1988,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1989,,,,57.7219632477894,South Asia (IDA & IBRD)1989,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1990,,,,58.191486661581,South Asia (IDA & IBRD)1990,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1991,,,,58.6786066984053,South Asia (IDA & IBRD)1991,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1992,,,,59.1742276673268,South Asia (IDA & IBRD)1992,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1993,,,,59.6694331833226,South Asia (IDA & IBRD)1993,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1994,,,,60.1604122239743,South Asia (IDA & IBRD)1994,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1995,,,60.2650436249174,60.6425788538661,South Asia (IDA & IBRD)1995,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1996,,,62.8262045280091,61.1128485125584,South Asia (IDA & IBRD)1996,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1997,,,68.7106430803097,61.570088137341,South Asia (IDA & IBRD)1997,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1998,,,73.6541412948539,62.0155923176471,South Asia (IDA & IBRD)1998,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,1999,,,75.3248756785477,62.4476908971906,South Asia (IDA & IBRD)1999,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2000,,,80.3975357632853,62.8652218301737,South Asia (IDA & IBRD)2000,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2001,,,87.7155704774311,63.271606701599,South Asia (IDA & IBRD)2001,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2002,,,89.7538626759797,63.6694470171634,South Asia (IDA & IBRD)2002,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2003,,,94.2051632047116,64.0614329425638,South Asia (IDA & IBRD)2003,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2004,,,101.121590912027,64.4513170221394,South Asia (IDA & IBRD)2004,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2005,,,114.400522753512,64.8423033366327,South Asia (IDA & IBRD)2005,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2006,,,126.405250884703,65.2371142333509,South Asia (IDA & IBRD)2006,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2007,,,138.289179000808,65.6364625231214,South Asia (IDA & IBRD)2007,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2008,,,147.41242691419,66.0371485828198,South Asia (IDA & IBRD)2008,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2009,,,157.804328244661,66.4365292656335,South Asia (IDA & IBRD)2009,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2010,,,169.444000928789,66.8267569031017,South Asia (IDA & IBRD)2010,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2011,,,182.864646003139,67.2011962411029,South Asia (IDA & IBRD)2011,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2012,,,193.533989104593,67.5537216461953,South Asia (IDA & IBRD)2012,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2013,,,211.975873243065,67.8811450205299,South Asia (IDA & IBRD)2013,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2014,,,233.468349063678,68.1810815941811,South Asia (IDA & IBRD)2014,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2015,,,,68.4565258804813,South Asia (IDA & IBRD)2015,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),,2016,,,,68.710533053122,South Asia (IDA & IBRD)2016,,2017,,,5914.96531627296,9.93783504311129,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1960,,,,40.3770124521921,Sub-Saharan Africa1960,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1961,,,,40.8169239695851,Sub-Saharan Africa1961,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1962,,,,41.2474883349662,Sub-Saharan Africa1962,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1963,,,,41.6669177928675,Sub-Saharan Africa1963,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1964,,,,42.0763403652582,Sub-Saharan Africa1964,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1965,,,,42.4778391720293,Sub-Saharan Africa1965,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1966,,,,42.8759883072861,Sub-Saharan Africa1966,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1967,,,,43.2754894684987,Sub-Saharan Africa1967,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1968,,,,43.6793484880748,Sub-Saharan Africa1968,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1969,,,,44.088422715569,Sub-Saharan Africa1969,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1970,,,,44.5027721150378,Sub-Saharan Africa1970,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1971,,,,44.9215711083438,Sub-Saharan Africa1971,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1972,,,,45.3400587623411,Sub-Saharan Africa1972,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1973,,,,45.7528764478611,Sub-Saharan Africa1973,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1974,,,,46.1555530910984,Sub-Saharan Africa1974,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1975,,,,46.5439113605504,Sub-Saharan Africa1975,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1976,,,,46.9150058993011,Sub-Saharan Africa1976,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1977,,,,47.2692565722298,Sub-Saharan Africa1977,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1978,,,,47.6065948231844,Sub-Saharan Africa1978,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1979,,,,47.9270213098064,Sub-Saharan Africa1979,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1980,,,,48.2346233659472,Sub-Saharan Africa1980,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1981,,,,48.5237527406373,Sub-Saharan Africa1981,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1982,,,,48.7974860265022,Sub-Saharan Africa1982,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1983,,,,49.0543435795605,Sub-Saharan Africa1983,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1984,,,,49.290026601038,Sub-Saharan Africa1984,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1985,,,,49.4954032032937,Sub-Saharan Africa1985,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1986,,,,49.6589589096254,Sub-Saharan Africa1986,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1987,,,,49.7748241596067,Sub-Saharan Africa1987,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1988,,,,49.8434333573713,Sub-Saharan Africa1988,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1989,,,,49.8732038682282,Sub-Saharan Africa1989,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1990,,,,49.8772041341593,Sub-Saharan Africa1990,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1991,,,,49.8732094331692,Sub-Saharan Africa1991,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1992,,,,49.8720928348779,Sub-Saharan Africa1992,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1993,,,,49.8810008910942,Sub-Saharan Africa1993,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1994,,,,49.8993215428742,Sub-Saharan Africa1994,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1995,,,94.2172261078493,49.9272308732868,Sub-Saharan Africa1995,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1996,,,100.217871571736,49.9690748531154,Sub-Saharan Africa1996,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1997,,,103.343292478839,50.0367378912949,Sub-Saharan Africa1997,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1998,,,108.492304966352,50.1435299001349,Sub-Saharan Africa1998,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,1999,,,108.598187134567,50.3047616108851,Sub-Saharan Africa1999,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2000,,,105.719005578409,50.5397008145372,Sub-Saharan Africa2000,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2001,,,115.694413736636,50.8662517837044,Sub-Saharan Africa2001,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2002,,,111.205253765279,51.2911462547755,Sub-Saharan Africa2002,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2003,,,135.684086878385,51.8130902286396,Sub-Saharan Africa2003,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2004,,,149.99638436004,52.4240620140062,Sub-Saharan Africa2004,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2005,,,155.689711304241,53.1115141838235,Sub-Saharan Africa2005,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2006,,,161.677013304812,53.859527935286,Sub-Saharan Africa2006,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2007,,,180.144510765868,54.641524255083,Sub-Saharan Africa2007,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2008,,,185.187106324036,55.4300875634602,Sub-Saharan Africa2008,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2009,,,198.560983669511,56.2043185446082,Sub-Saharan Africa2009,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2010,,,176.75117943986,56.943945265329,Sub-Saharan Africa2010,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2011,,,186.027859426347,57.6367659092251,Sub-Saharan Africa2011,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2012,,,186.149180846214,58.283936276194,Sub-Saharan Africa2012,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2013,,,198.12785439506,58.8845423720576,Sub-Saharan Africa2013,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2014,,,200.723618076905,59.4365146147731,Sub-Saharan Africa2014,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2015,,,,59.9391429673195,Sub-Saharan Africa2015,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,,2016,,,,60.3948379885854,Sub-Saharan Africa2016,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1960,,,,40.3770124521921,Sub-Saharan Africa (IDA & IBRD)1960,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1961,,,,40.8169239695851,Sub-Saharan Africa (IDA & IBRD)1961,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1962,,,,41.2474883349662,Sub-Saharan Africa (IDA & IBRD)1962,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1963,,,,41.6669177928675,Sub-Saharan Africa (IDA & IBRD)1963,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1964,,,,42.0763403652582,Sub-Saharan Africa (IDA & IBRD)1964,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1965,,,,42.4778391720293,Sub-Saharan Africa (IDA & IBRD)1965,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1966,,,,42.8759883072861,Sub-Saharan Africa (IDA & IBRD)1966,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1967,,,,43.2754894684987,Sub-Saharan Africa (IDA & IBRD)1967,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1968,,,,43.6793484880748,Sub-Saharan Africa (IDA & IBRD)1968,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1969,,,,44.088422715569,Sub-Saharan Africa (IDA & IBRD)1969,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD),,1970,,,,44.5027721150378,Sub-Saharan Africa (IDA & IBRD)1970,,2017,,,3464.66200666123,4.84718493895624,,,,,,,,,,,,,,,,,,,,
